"","species","plant","date","total_branch_mass","total_leaf_mass","stem_mass_ratio","leaf_mass_ratio","leaf_lfm","thickness","leaf_wet_mass","leaf_dry_mass","stem_lfm","stem_width","stem_wet_mass","stem_dry_mass","lfm","leaf_area","LMA","SLA","rep","input_by","potted","branch_length","branch_width","branch_height","sample_wt","branching","mpa","notes.on.plant.char","start_time","ambient_temp","ambient_humidity","pre_ignition_glow","first_glow_time","ignition","primary_ignition","primary_time_of_flame_end","secondary_ignition","secondary_time_of_flame_end","third_ignition","third_time_of_ignition_flame_end","time_fh","fh","time_of_glow_end","thermocoupler_height","hotplate_height","notes.on.flame.data","Species","fd","tti","pfg","max_temp","time_at_max_temp","start_temp","temp_change","max_heat_flux","time_at_max_heat_flux","max_heat_flux_loessCH7","time_at_max_heat_flux_loessCH7","max_heat_flux_loessCH8","time_at_max_heat_flux_loessCH8","avg_fd_heat_flux","prop_ig"
"31","ARTCAL",5,2022-08-03,18.44,17.396,0.514566357852439,0.485433642147561,161.229314420805,0.184,0.441999999999999,0.169199999999999,126.258763543658,1.804,0.710000000000001,0.313800000000001,138.509316770187,0.2291490208,1.92887579644416,0.518436698642535,5,"SM","yes",25,2.9,2.1,1.7364,5,0.13,NA,"13:54:58",31.7,39,1,"2:31","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:01:16",19,16.5,"torched heavily being put in","ARTCAL",NA,NA,NA,-Inf,NA,222.5,-Inf,1.002,"13:58:20",0.856064524733078,"13:58:17",0.4850395911219,"13:56:20",NA,0.142857142857143
"32","ARTCAL",6,2022-08-03,18.575,17.712,0.511891310937801,0.488108689062199,205.566218809982,0.094,0.795999999999999,0.260499999999999,132.973421926912,1.429,0.561,0.240799999999998,170.696189906245,0.5378439012,1.47998331527794,0.675683292964825,3,"SM","yes",25,10.5,4.2,1.7064,4,0.23,NA,"14:32:24",33,35,1,"1:34","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:53:08",19,16.5,NA,"ARTCAL",NA,NA,NA,-Inf,NA,228,-Inf,1.123,"14:42:25",0.840954205732586,"14:52:29",0.49751017750237,"14:40:46",NA,0.142857142857143
"33","ARTCAL",7,2022-08-25,18.281,17.715,0.507861984664963,0.492138015335037,134.969125771856,0.15,0.723000000000001,0.307700000000001,146.475449684005,1.48,0.507,0.2057,139.579275418777,0.1837989832,3.93364526512789,0.254217127524204,6,"RD","yes",25,2,1,0.926400000000001,0,0.18,NA,"11:45:44",33,38,1,"2:02","0",NA,NA,NA,NA,NA,NA,NA,NA,"11:49:07",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,232,-Inf,1.087,"11:45:45",0.903118027736735,"11:48:12",0.502879239027048,"11:48:30",NA,0.142857142857143
"34","ARTCAL",7,2022-08-25,18.281,17.715,0.507861984664963,0.492138015335037,134.969125771856,0.15,0.723000000000001,0.307700000000001,146.475449684005,1.48,0.507,0.2057,139.579275418777,0.1837989832,3.93364526512789,0.254217127524204,5,"RD","yes",25,1.5,0.5,0.7164,0,0.12,NA,"11:34:42",31.9,41,1,"1:45","0",NA,NA,NA,NA,NA,NA,NA,NA,"11:37:52",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,234,-Inf,1.013,"11:35:39",0.87913960576144,"11:35:38",0.501830902723977,"11:35:37",NA,0.142857142857143
"35","ARTCAL",7,2022-08-25,18.281,17.715,0.507861984664963,0.492138015335037,134.969125771856,0.15,0.723000000000001,0.307700000000001,146.475449684005,1.48,0.507,0.2057,139.579275418777,0.1837989832,3.93364526512789,0.254217127524204,3,"RD","yes",25,3.9,2.4,1.3264,2,0.135,NA,"11:15:26",30.8,45,1,"1:19","0",NA,NA,NA,NA,NA,NA,NA,NA,"11:18:41",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,228.6,-Inf,1.058,"11:16:00",0.875655381973006,"11:17:00",0.492064754093072,"11:18:05",NA,0.142857142857143
"36","ARTCAL",7,2022-08-25,18.281,17.715,0.507861984664963,0.492138015335037,134.969125771856,0.15,0.723000000000001,0.307700000000001,146.475449684005,1.48,0.507,0.2057,139.579275418777,0.1837989832,3.93364526512789,0.254217127524204,4,"RD","yes",25,5,3.6,1.8964,6,0.135,NA,"11:27:42",31.7,42,1,"1:03","1","11:28:45","11:29:00",NA,NA,NA,NA,"11:28:46",24,"11:33:16",19,15,NA,"ARTCAL",15,63,256,242.9,"11:28:48",233.4,9.5,1.074,"11:27:53",0.903503971741591,"11:27:51",0.514391102800108,"11:27:47",0.7975625,0.142857142857143
"37","ARTCAL",7,2022-08-25,18.281,17.715,0.507861984664963,0.492138015335037,134.969125771856,0.15,0.723000000000001,0.307700000000001,146.475449684005,1.48,0.507,0.2057,139.579275418777,0.1837989832,3.93364526512789,0.254217127524204,2,"RD","yes",25,6,3,1.5364,8,0.15,"sub-branches are very small- 2-3 cm","11:08:43",31.1,44,1,"0:53","0",NA,NA,NA,NA,NA,NA,NA,NA,"11:14:03",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,229.6,-Inf,1.099,"11:11:37",0.84394469437445,"11:10:22",0.485578776037139,"11:12:26",NA,0.142857142857143
"38","ARTCAL",7,2022-08-25,18.281,17.715,0.507861984664963,0.492138015335037,134.969125771856,0.15,0.723000000000001,0.307700000000001,146.475449684005,1.48,0.507,0.2057,139.579275418777,0.1837989832,3.93364526512789,0.254217127524204,7,"RD","yes",25,13.4,7.6,2.1664,3,0.17,NA,"11:54:55",33.1,38,1,"0:50","1","11:56:24","11:56:27",NA,NA,NA,NA,"11:56:24",16,"11:57:27",19,15,NA,"ARTCAL",3,89,60,237.5,"11:56:24",230.7,6.80000000000001,1.063,"11:57:14",0.911596299011976,"11:56:26",0.523,"11:56:28",0.906125,0.142857142857143
"39","ARTCAL",7,2022-08-25,18.281,17.715,0.507861984664963,0.492138015335037,134.969125771856,0.15,0.723000000000001,0.307700000000001,146.475449684005,1.48,0.507,0.2057,139.579275418777,0.1837989832,3.93364526512789,0.254217127524204,1,"RD","yes",25,1,0.5,1.0164,0,0.155,NA,"11:02:05",30.6,46,1,"3:08","0",NA,NA,NA,NA,NA,NA,NA,NA,"11:07:31",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,230.1,-Inf,1.025,"11:02:48",0.851196144359927,"11:04:43",0.487169123061823,"11:04:19",NA,0.142857142857143
"40","ARTCAL",8,2022-08-25,18.135,17.615,0.507272727272727,0.492727272727273,143.810952738184,0.236,0.65,0.2666,136.981934112646,1.347,0.446,0.1882,140.985048372911,0.213093926,3.05029811126574,0.327836809230769,9,"RD","yes",25,8.2,2.5,1.4764,2,0.245,NA,"13:51:32",31.6,40,1,"1:15","0",NA,NA,NA,NA,NA,NA,NA,NA,"13:57:57",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,230.1,-Inf,1.016,"13:53:38",0.868381317530634,"13:55:03",0.501946931552191,"13:55:52",NA,0.142857142857143
"41","ARTCAL",8,2022-08-25,18.135,17.615,0.507272727272727,0.492727272727273,143.810952738184,0.236,0.65,0.2666,136.981934112646,1.347,0.446,0.1882,140.985048372911,0.213093926,3.05029811126574,0.327836809230769,10,"RD","yes",25,1.5,0.9,0.736400000000003,0,0.155,NA,"13:59:09",31.6,40,1,"0:33","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:05:55",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,227.3,-Inf,1.075,"14:04:11",0.877457667882012,"14:04:05",0.511781312347109,"14:02:57",NA,0.142857142857143
"42","ARTCAL",8,2022-08-25,18.135,17.615,0.507272727272727,0.492727272727273,143.810952738184,0.236,0.65,0.2666,136.981934112646,1.347,0.446,0.1882,140.985048372911,0.213093926,3.05029811126574,0.327836809230769,6,"RD","yes",25,5,2.2,1.1864,2,0.155,NA,"13:30:06",31.7,41,1,"0:37","0",NA,NA,NA,NA,NA,NA,NA,NA,"13:34:49",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,223.1,-Inf,1.068,"13:32:38",0.865907311027506,"13:32:41",0.495682550565777,"13:34:24",NA,0.142857142857143
"43","ARTCAL",8,2022-08-25,18.135,17.615,0.507272727272727,0.492727272727273,143.810952738184,0.236,0.65,0.2666,136.981934112646,1.347,0.446,0.1882,140.985048372911,0.213093926,3.05029811126574,0.327836809230769,8,"RD","yes",25,3.6,1.6,0.976400000000002,3,0.2,NA,"13:45:00",31.4,40,1,"0:40","0",NA,NA,NA,NA,NA,NA,NA,NA,"13:50:11",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,228.2,-Inf,1.05,"13:45:10",0.8677376715296,"13:46:43",0.513534496250982,"13:47:35",NA,0.142857142857143
"44","ARTCAL",8,2022-08-25,18.135,17.615,0.507272727272727,0.492727272727273,143.810952738184,0.236,0.65,0.2666,136.981934112646,1.347,0.446,0.1882,140.985048372911,0.213093926,3.05029811126574,0.327836809230769,3,"RD","yes",25,6.8,5.6,1.8764,10,0.14,NA,"13:03:23",32.6,38,1,"0:44","0",NA,NA,NA,NA,NA,NA,NA,NA,"13:10:33",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,230.9,-Inf,1.036,"13:09:22",0.864703443215823,"13:07:22",0.50850946419243,"13:08:54",NA,0.142857142857143
"45","ARTCAL",8,2022-08-25,18.135,17.615,0.507272727272727,0.492727272727273,143.810952738184,0.236,0.65,0.2666,136.981934112646,1.347,0.446,0.1882,140.985048372911,0.213093926,3.05029811126574,0.327836809230769,2,"RD","yes",25,1,0.5,0.496400000000001,0,0.15,NA,"12:58:34",32.9,38,1,"0:50","0",NA,NA,NA,NA,NA,NA,NA,NA,"13:02:11",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,232.9,-Inf,1.069,"12:59:19",0.881589005727253,"12:59:35",0.516458955524999,"13:00:42",NA,0.142857142857143
"46","ARTCAL",8,2022-08-25,18.135,17.615,0.507272727272727,0.492727272727273,143.810952738184,0.236,0.65,0.2666,136.981934112646,1.347,0.446,0.1882,140.985048372911,0.213093926,3.05029811126574,0.327836809230769,4,"RD","yes",25,2.5,1.4,1.0564,1,0.16,NA,"13:14:15",32.1,39,1,"1:00","0",NA,NA,NA,NA,NA,NA,NA,NA,"13:16:22",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,229.6,-Inf,1.092,"13:16:09",0.897742256471972,"13:14:39",0.521,"13:15:38",NA,0.142857142857143
"47","ARTCAL",8,2022-08-25,18.135,17.615,0.507272727272727,0.492727272727273,143.810952738184,0.236,0.65,0.2666,136.981934112646,1.347,0.446,0.1882,140.985048372911,0.213093926,3.05029811126574,0.327836809230769,5,"RD","yes",24.8,2.3,1.2,1.1864,2,0.24,"very small subranches- ~1cm","13:20:20",32,39,1,"1:08","0",NA,NA,NA,NA,NA,NA,NA,NA,"13:28:12",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,224.2,-Inf,1.029,"13:21:06",0.861596524248779,"13:21:04",0.500472379314392,"13:25:08",NA,0.142857142857143
"48","ARTCAL",8,2022-08-25,18.135,17.615,0.507272727272727,0.492727272727273,143.810952738184,0.236,0.65,0.2666,136.981934112646,1.347,0.446,0.1882,140.985048372911,0.213093926,3.05029811126574,0.327836809230769,1,"RD","yes",22,2,1.6,0.586400000000001,0,0.15,NA,"12:52:32",33.1,37,1,"0:58","0",NA,NA,NA,NA,NA,NA,NA,NA,"12:57:26",19,15,NA,"ARTCAL",NA,NA,NA,-Inf,NA,231.3,-Inf,1.112,"12:52:42",0.863496159790188,"12:56:23",0.517762897766359,"12:52:55",NA,0.142857142857143
"49","ARTCAL",9,2022-08-25,17.644,17.25,0.505645669742649,0.494354330257351,177.005347593582,0.128,0.259,0.0935000000000006,197.165991902833,1.301,0.366999999999999,0.1235,188.47926267281,0.2650282966,0.977254139737773,1.02327527644787,2,"RD","yes",25,1.5,1.3,0.8964,0,0.145,NA,"14:15:37",32.1,38,1,"1:01","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:19:57",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,230.7,-Inf,1.052,"14:17:33",0.861878365806803,"14:17:11",0.511167911660307,"14:18:59",NA,0.142857142857143
"50","ARTCAL",9,2022-08-25,17.644,17.25,0.505645669742649,0.494354330257351,177.005347593582,0.128,0.259,0.0935000000000006,197.165991902833,1.301,0.366999999999999,0.1235,188.47926267281,0.2650282966,0.977254139737773,1.02327527644787,1,"RD","yes",25,1.7,1,0.7164,0,0.13,NA,"14:07:15",32,39,1,"1:43","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:14:27",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,227.8,-Inf,1.074,"14:13:12",0.858309669285267,"14:13:11",0.519972290450103,"14:12:53",NA,0.142857142857143
"51","ARTCAL",9,2022-08-25,17.644,17.25,0.505645669742649,0.494354330257351,177.005347593582,0.128,0.259,0.0935000000000006,197.165991902833,1.301,0.366999999999999,0.1235,188.47926267281,0.2650282966,0.977254139737773,1.02327527644787,4,"RD","yes",25,2.6,1.3,0.936400000000003,1,0.16,NA,"14:24:05",31.7,39,1,"1:00","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:29:57",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,225.9,-Inf,1.037,"14:29:25",0.872086668998178,"14:26:11",0.521138163502141,"14:29:01",NA,0.142857142857143
"52","ARTCAL",9,2022-08-25,17.644,17.25,0.505645669742649,0.494354330257351,177.005347593582,0.128,0.259,0.0935000000000006,197.165991902833,1.301,0.366999999999999,0.1235,188.47926267281,0.2650282966,0.977254139737773,1.02327527644787,8,"RD","yes",25,3.5,2,1.2564,1,0.13,NA,"14:45:13",32,36,1,"0:39","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:51:50",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,233.7,-Inf,1.082,"14:49:43",0.875152420014184,"14:50:43",0.515790584940157,"14:46:25",NA,0.142857142857143
"53","ARTCAL",9,2022-08-25,17.644,17.25,0.505645669742649,0.494354330257351,177.005347593582,0.128,0.259,0.0935000000000006,197.165991902833,1.301,0.366999999999999,0.1235,188.47926267281,0.2650282966,0.977254139737773,1.02327527644787,7,"RD","yes",24.5,2.3,1.1,0.676400000000001,1,0.15,NA,"14:41:00",32,38,1,"1:18","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:44:16",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,232.5,-Inf,1.043,"14:43:27",0.878048994894452,"14:41:24",0.528948010331665,"14:42:55",NA,0.142857142857143
"54","ARTCAL",9,2022-08-25,17.644,17.25,0.505645669742649,0.494354330257351,177.005347593582,0.128,0.259,0.0935000000000006,197.165991902833,1.301,0.366999999999999,0.1235,188.47926267281,0.2650282966,0.977254139737773,1.02327527644787,3,"RD","yes",25,2.8,1.5,0.936400000000003,0,0.12,NA,"14:21:08",32,38,1,"1:06","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:22:52",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,230.7,-Inf,1.005,"14:21:24",0.904582452796284,"14:21:46",0.5555,"14:22:35",NA,0.142857142857143
"55","ARTCAL",9,2022-08-25,17.644,17.25,0.505645669742649,0.494354330257351,177.005347593582,0.128,0.259,0.0935000000000006,197.165991902833,1.301,0.366999999999999,0.1235,188.47926267281,0.2650282966,0.977254139737773,1.02327527644787,6,"RD","yes",25,2,1.7,0.886400000000002,0,0.18,NA,"14:37:05",31.8,39,1,"1:09","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:39:52",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,232,-Inf,1.021,"14:38:20",0.900632311468301,"14:38:21",0.51324571362936,"14:38:35",NA,0.142857142857143
"56","ARTCAL",9,2022-08-25,17.644,17.25,0.505645669742649,0.494354330257351,177.005347593582,0.128,0.259,0.0935000000000006,197.165991902833,1.301,0.366999999999999,0.1235,188.47926267281,0.2650282966,0.977254139737773,1.02327527644787,5,"RD","yes",25,7.5,3.1,1.2464,3,0.16,NA,"14:31:14",31.4,39,1,"0:47","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:36:01",19,15,"glow ipad unusable; glow metrics garnered from lower ipad","ARTCAL",NA,NA,NA,-Inf,NA,229.5,-Inf,1.074,"14:34:55",0.870284264858851,"14:32:55",0.520645254639394,"14:35:37",NA,0.142857142857143
"57","CEAGRI",1,2022-07-20,20.522,19.283,0.515563371435749,0.484436628564251,105.975554549571,0.37,0.454999999999998,0.220899999999999,104.99778858912,2.106,0.927,0.452199999999999,105.318674788293,4.636936357,0.0981251337023685,10.1910689164836,2,"RD","yes",25,14,5,4.1764,12,0.47,NA,"11:27:23",33.8,33,0,NA,"M","11:32:58","11:33:27",NA,NA,NA,NA,"11:33:10",25,"11:35:56",19,14,NA,"CEAGRI",29,335,149,233.8,"11:33:21",216.8,17,1.016,"11:34:48",0.865898801024519,"11:32:33",0.502293647712126,"11:32:32",0.736683333333333,0.161290322580645
"58","CEAGRI",1,2022-07-20,20.522,19.283,0.515563371435749,0.484436628564251,105.975554549571,0.37,0.454999999999998,0.220899999999999,104.99778858912,2.106,0.927,0.452199999999999,105.318674788293,4.636936357,0.0981251337023685,10.1910689164836,1,"RD","yes",25,13.6,6.8,5.0964,9,0.3,NA,"11:05:38",28,44,0,NA,"M","11:13:11","11:13:43",NA,NA,NA,NA,"11:13:21",27,"11:14:35",19,14,NA,"CEAGRI",32,453,52,235.6,"11:13:28",195.2,40.4,1.056,"11:12:36",0.872166688365097,"11:12:43",0.547079197011486,"11:12:36",0.760818181818182,0.161290322580645
"59","CEAGRI",1,2022-07-20,20.522,19.283,0.515563371435749,0.484436628564251,105.975554549571,0.37,0.454999999999998,0.220899999999999,104.99778858912,2.106,0.927,0.452199999999999,105.318674788293,4.636936357,0.0981251337023685,10.1910689164836,4,"RD","yes",25,8.8,5.6,4.9964,8,0.45,NA,"11:51:12",37.3,31,0,NA,"M","11:56:31","11:56:48",NA,NA,NA,NA,"11:56:31",40,"11:58:13",19,14,NA,"CEAGRI",17,319,85,231.3,"11:56:31",214.4,16.9,1.103,"11:55:50",0.853454521079149,"11:55:53",0.556631474238383,"11:55:50",0.768166666666667,0.161290322580645
"60","CEAGRI",1,2022-07-20,20.522,19.283,0.515563371435749,0.484436628564251,105.975554549571,0.37,0.454999999999998,0.220899999999999,104.99778858912,2.106,0.927,0.452199999999999,105.318674788293,4.636936357,0.0981251337023685,10.1910689164836,3,"RD","yes",25,21,4,4.6264,6,0.35,NA,"11:38:56",36.7,32,0,NA,"M","11:44:09","11:44:35",NA,NA,NA,NA,"11:44:11",28,"11:48:19",19,14,NA,"CEAGRI",26,313,224,237.4,"11:44:09",216.9,20.5,1.134,"11:43:28",0.926849340487782,"11:43:32",0.544070391193126,"11:43:29",0.767759259259259,0.161290322580645
"61","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,147.981545559401,0.324,0.645000000000001,0.2601,108.477781279546,2.488,1.323,0.634600000000001,119.96199843523,5.6286401038,0.114592510465281,8.72657380434107,7,"RD","yes",25,13,10,5.6164,4,0.18,NA,"13:54:41",33.1,36,0,NA,"M","13:59:59","14:00:27",NA,NA,NA,NA,"14:00:17",19,"14:02:58",19,14,NA,"CEAGRI",28,318,151,234.9,"13:59:59",211.2,23.7,1.123,"13:59:25",0.914135895702563,"13:59:29",0.541484086874425,"13:59:25",0.80501724137931,0.161290322580645
"62","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,147.981545559401,0.324,0.645000000000001,0.2601,108.477781279546,2.488,1.323,0.634600000000001,119.96199843523,5.6286401038,0.114592510465281,8.72657380434107,5,"RD","yes",25,17.5,8,7.3764,8,0.2,NA,"13:34:59",33,39,0,NA,"1","13:36:14","13:36:28",NA,NA,NA,NA,"13:36:17",35,"13:40:03",19,14,NA,"CEAGRI",14,75,215,230.7,"13:36:27",210.9,19.8,1.13,"13:35:31",0.975869129440926,"13:35:31",0.601175244396496,"13:35:28",0.801166666666667,0.161290322580645
"63","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,147.981545559401,0.324,0.645000000000001,0.2601,108.477781279546,2.488,1.323,0.634600000000001,119.96199843523,5.6286401038,0.114592510465281,8.72657380434107,2,"RD","yes",25,18.1,5.5,8.6964,10,0.31,NA,"12:10:40",36.5,32,0,NA,"M","12:15:48","12:16:07",NA,NA,NA,NA,"12:15:49",32,"12:18:06",19,14,NA,"CEAGRI",19,308,119,229.4,"12:15:50",217.2,12.2,1.032,"12:15:52",0.835850450284188,"12:15:42",0.627523346968092,"12:15:00",0.76005,0.161290322580645
"64","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,147.981545559401,0.324,0.645000000000001,0.2601,108.477781279546,2.488,1.323,0.634600000000001,119.96199843523,5.6286401038,0.114592510465281,8.72657380434107,4,"RD","yes",25,6.4,14.2,7.9664,6,0.21,NA,"13:23:11",34.3,37,0,NA,"M","13:28:22","13:28:54",NA,NA,NA,NA,"13:28:34",35,"13:30:39",19,14,NA,"CEAGRI",32,311,105,233.9,"13:28:22",218.1,15.8,1.195,"13:27:45",0.91748683914145,"13:27:44",0.58213951961614,"13:27:43",0.789,0.161290322580645
"65","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,147.981545559401,0.324,0.645000000000001,0.2601,108.477781279546,2.488,1.323,0.634600000000001,119.96199843523,5.6286401038,0.114592510465281,8.72657380434107,3,"RD","yes",25,8.4,6.2,7.1264,12,0.25,NA,"13:07:06",33.7,37,0,NA,"M","13:12:32","13:12:47",NA,NA,NA,NA,"13:12:34",40,"13:20:08",19,14,NA,"CEAGRI",15,326,441,229.1,"13:12:46",215.1,14,1.043,"13:11:47",0.824733906329553,"13:11:55",0.519919395074821,"13:11:48",0.72775,0.161290322580645
"66","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,147.981545559401,0.324,0.645000000000001,0.2601,108.477781279546,2.488,1.323,0.634600000000001,119.96199843523,5.6286401038,0.114592510465281,8.72657380434107,1,"RD","yes",25,17.1,12.8,5.7764,10,0.32,NA,"12:00:45",36.6,32,0,NA,"M","12:05:58","12:06:27",NA,NA,NA,NA,"12:05:59",37,"12:07:45",19,14,NA,"CEAGRI",29,313,78,236.9,"12:05:58",212.4,24.5,1.076,"12:05:23",0.879329333730686,"12:05:22",0.548998075633036,"12:05:27",0.776483333333333,0.161290322580645
"67","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,168.398268398268,0.364,0.930000000000001,0.346500000000001,221.572794899044,2.455,1.513,0.470499999999999,199.020807833537,7.4021426242,0.125639297594663,7.95929314430106,1,"RD","yes",20.5,19.3,7.7,7.0864,6,0.22,NA,"14:05:37",31.5,39,0,NA,"M","14:10:55","14:11:07","14:11:13","14:11:21",NA,NA,"14:11:16",44,"14:12:27",19,14,"broke in half","CEAGRI",12,318,80,228.7,"14:11:07",219.9,8.79999999999998,1.073,"14:08:08",0.824615245734527,"14:11:02",0.566982181890245,"14:10:25",0.816923076923077,0.161290322580645
"68","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,168.398268398268,0.364,0.930000000000001,0.346500000000001,221.572794899044,2.455,1.513,0.470499999999999,199.020807833537,7.4021426242,0.125639297594663,7.95929314430106,4,"RD","yes",25,6.7,6.2,4.1264,3,0.15,NA,"14:39:43",32.7,36,0,NA,"M","14:44:58","14:45:21",NA,NA,NA,NA,"14:45:00",32,"14:46:03",19,14,NA,"CEAGRI",23,315,42,238.5,"14:45:16",218.1,20.4,1.015,"14:41:48",0.870860431637601,"14:44:34",0.548471197735885,"14:44:19",0.792791666666667,0.161290322580645
"69","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,168.398268398268,0.364,0.930000000000001,0.346500000000001,221.572794899044,2.455,1.513,0.470499999999999,199.020807833537,7.4021426242,0.125639297594663,7.95929314430106,2,"RD","yes",25,13.5,6.9,6.1664,10,0.185,NA,"14:15:16",31.9,38,0,NA,"M","14:20:26","14:20:48",NA,NA,NA,NA,"14:20:27",39,"14:26:19",19,14,NA,"CEAGRI",22,310,331,240.2,"14:20:26",217.6,22.6,1.01,"14:23:45",0.837028439714301,"14:19:52",0.553941643050482,"14:19:45",0.771347826086957,0.161290322580645
"70","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,168.398268398268,0.364,0.930000000000001,0.346500000000001,221.572794899044,2.455,1.513,0.470499999999999,199.020807833537,7.4021426242,0.125639297594663,7.95929314430106,6,"RD","yes",25,13.4,7,8.3064,6,0.12,NA,"15:03:23",32.7,36,0,NA,"M","15:08:34","15:09:27",NA,NA,NA,NA,"15:08:35",39,"15:11:25",19,14,NA,"CEAGRI",53,311,118,240.3,"15:09:27",216.9,23.4,1.09,"15:03:40",0.870449532867158,"15:08:18",0.551009755496189,"15:07:49",0.810861111111111,0.161290322580645
"71","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,168.398268398268,0.364,0.930000000000001,0.346500000000001,221.572794899044,2.455,1.513,0.470499999999999,199.020807833537,7.4021426242,0.125639297594663,7.95929314430106,3,"RD","yes",25,8.5,6.3,5.8164,5,0.2,NA,"14:29:57",33,36,0,NA,"M","14:35:12","14:35:29","14:35:25","14:35:32",NA,NA,"14:35:26",38,"14:36:34",19,14,"second manual ignition occurred while sample was on fire from first ignition","CEAGRI",17,315,65,229.6,"14:35:26",222.1,7.5,1.062,"14:32:29",0.851477704130132,"14:29:57",0.511533344052737,"14:34:53",0.785277777777778,0.161290322580645
"72","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,168.398268398268,0.364,0.930000000000001,0.346500000000001,221.572794899044,2.455,1.513,0.470499999999999,199.020807833537,7.4021426242,0.125639297594663,7.95929314430106,5,"RD","yes",25,16.2,8.7,8.8564,4,0.185,NA,"14:48:34",32.8,36,0,NA,"M","14:54:08","14:54:44",NA,NA,NA,NA,"14:54:22",36,"14:58:54",19,14,NA,"CEAGRI",36,334,250,241.1,"14:54:08",206,35.1,1.104,"14:53:31",0.867880390542383,"14:53:32",0.590546687979124,"14:53:31",0.799621621621622,0.161290322580645
"73","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,153.420195439738,0.24,0.389000000000001,0.153500000000001,152.351834430856,2.2,1.073,0.4252,152.635216865388,3.176808932,0.122449920132622,8.16660393830332,6,"RD","yes",25,15.2,10.3,6.0264,5,0.265,NA,"16:15:12",33,34,0,NA,"1","16:20:15","16:21:23",NA,NA,NA,NA,"16:20:22",35,"16:23:54",19,14,NA,"CEAGRI",68,303,151,246.8,"16:20:21",226.8,20,1.047,"16:17:17",0.877754993273697,"16:19:39",0.569113762459234,"16:19:34",0.781282608695652,0.161290322580645
