"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change","plant"
"53","ERIKAR","M",0.0408163265306122,-1.18831739892195,-0.875149122502699,-1.01231534632733,-0.810840253878835,-0.549366312669259,-0.446122692969315,-0.752535186373973,0.0628467386018234,1
"54","ERIKAR","1",0.0408163265306122,-1.26626226858656,-0.875149122502699,-0.0565936690275278,-0.742293091346782,-0.649048440702035,-0.461414061599037,0.194376000169343,0.103683557004318,1
"55","ERIKAR","M",0.0408163265306122,-1.34420713825118,-0.747786994887413,-0.671463559318313,-0.664017784041716,-0.734601350795507,-0.339403913004153,-0.423577561886214,0.172260243864039,1
"56","ERIKAR","M",0.0408163265306122,-0.798593050598869,-0.938830186310342,-0.704880401181942,-0.726627395056729,-0.482380470323113,-0.557206999529097,-0.423247439608401,0.0617313706740298,10
"57","ERIKAR","M",0.0408163265306122,-0.330923832611175,-0.938830186310342,-0.571213033727424,-0.831410096186046,-0.0321010590299474,-0.569440094432875,-0.296628464759074,-0.065219605758933,10
"58","ERIKAR","M",0.0408163265306122,-0.408868702275791,-0.811468058695056,-0.624679980709232,-0.738807286448088,-0.110045928694563,-0.442077966817588,-0.350095411740882,0.0273832039790246,10
"59","ERIKAR","M",0.0408163265306122,-0.486813571940407,-0.49306273965684,0.0637069616815396,-0.399448850561157,-0.182556483767139,-0.119849805621942,0.340494153339011,0.373669225898345,10
"60","ERIKAR","M",0.0408163265306122,-1.26626226858656,-0.875149122502699,-0.731613874672846,-0.770563373732415,-0.962332949774815,-0.474411724934301,-0.11915765375868,0.0525970865293437,2
"61","ERIKAR","M",0.0408163265306122,-1.26626226858656,-1.00251125011799,-0.738297243045572,-0.720331264508296,-0.929727062222574,-0.578836799605004,-0.112625285996669,0.1443947119478,2
"62","ERIKAR","M",0.0408163265306122,-0.798593050598869,-0.811468058695056,-1.25959997611819,-0.71092006047711,-0.490316280113489,-0.407672387400713,-0.645381657052728,0.117782468610561,2
"63","ERIKAR","M",0.0408163265306122,-1.34420713825118,-0.938830186310342,-0.551162928609247,-0.521805059610425,-0.975634724775036,-0.521272283249249,-0.069855403128866,0.326875898600553,3
"64","ERIKAR","M",0.0408163265306122,-1.18831739892195,2.94571470595589,-1.03904881981824,-0.728211609100575,-0.844742832569189,3.34568753509281,-0.567873358707822,0.0886024533614111,3
"65","ERIKAR","M",0.0408163265306122,-1.03242765959272,-0.684105931079769,-0.584579770472877,-0.572487035023154,-0.370633710011217,-0.291014217826232,-0.159036415311717,0.248915005368208,4
"66","ERIKAR","M",0.0408163265306122,-1.11037252925733,-0.811468058695056,-0.477645876509262,-0.831498659603637,-0.486618781820114,-0.445136240543533,-0.0675208801719606,-0.058589721439001,4
"67","ERIKAR","M",0.0408163265306122,-1.18831739892195,-0.30201954823391,0.123857277036073,-0.625604144249273,-0.634122878262843,0.0153798903025012,0.505788702952604,0.0586316927007778,4
"68","ERIKAR","M",0.0408163265306122,-1.50009687758041,-0.811468058695056,-0.531112823491069,-0.669437239128253,-0.825260572978015,-0.409201524263686,-0.100283173876014,0.168591007740844,4
