label,species,plant_number,leaf_number,area_cm2,std_dev_cm2,x,y,xm,ym,perim,bx,by,width,height,major,minor,angle,circ,feret,feret_x,feret_y,feret_angle,min_feret,ar,round,solidity,x_1,notes,,
ERIKAR_P3_R1_W_00001.jpg,ERIKAR,3,5,0.346549456,7.074602679,13.62031323,20.62315358,13.62069379,20.6233175,3.733663938,12.82415066,20.32037293,1.501775537,0.653862945,1.47467487,0.299212037,157.0488433,0.312395403,1.591660882,3040,4846,160.6526222,0.342661617,4.928527895,0.202900343,0.834862385,19,,,
ERIKAR_P4_R1_W_00001.jpg,ERIKAR,4,1,0.457735704,24.00544503,17.2590625,3.127070656,17.25960873,3.126951104,4.889524886,16.35079209,2.851686133,1.72535448,0.531527297,1.459564059,0.399302241,2.366174738,0.240597623,1.730303312,3876,762,4.334424403,0.531527297,3.65528642,0.273576373,0.807078646,20,,,
ERIKAR_P4_R1_W_00001.jpg,ERIKAR,4,2,0.454657084,19.92842858,10.45671445,8.755419571,10.45891472,8.756023368,4.264840001,9.588583698,8.487562869,1.670514362,0.531527297,1.548477889,0.373842844,164.8118583,0.314114757,1.731984029,2274,2014,164.1696172,0.430424609,4.142055716,0.241426014,0.891125024,21,,,
ERIKAR_P4_R1_W_00001.jpg,ERIKAR,4,3,0.734740368,22.67222878,16.32203746,12.07365114,16.32468271,12.073974,6.122795985,15.24555279,11.71891136,2.033302834,0.746669298,1.633068457,0.572848302,177.1870356,0.246288531,2.035231738,3614,2837,177.5052885,0.742899435,2.850786939,0.350780336,0.807328686,23,,,
ERIKAR_P4_R1_W_00001.jpg,ERIKAR,4,4,0.514094035,7.935054087,10.80778559,15.83026933,10.8078181,15.83020591,4.926518986,9.871221229,15.48178714,1.805505421,0.645426003,1.549040122,0.422561589,13.68553083,0.266177969,1.867372618,2340,3817,14.78967878,0.590145428,3.665832777,0.272789312,0.782687619,24,,,
ERIKAR_P4_R1_W_00001.jpg,ERIKAR,4,5,0.438374206,12.03587055,13.42223369,20.30081785,13.42280748,20.30080113,4.406045239,12.57526089,20.06304622,1.649422009,0.468250238,1.488381756,0.375008208,8.321907753,0.283763775,1.678702204,2981,4853,10.71694657,0.468250238,3.968931145,0.251957004,0.869384154,26,,,
ERIKAR_P5_R1_W_00001.jpg,ERIKAR,5,1,0.63544151,19.21916263,16.97064795,5.20564436,16.97249121,5.205812663,4.860368132,15.91207114,4.927173673,1.957370363,0.577930474,1.689404277,0.478908021,1.061446203,0.338023673,1.959569279,3772,1229,2.714577269,0.577930474,3.52761742,0.283477453,0.887001018,27,,,
ERIKAR_P5_R1_W_00001.jpg,ERIKAR,5,2,0.525963629,28.23868767,9.079393057,8.199200515,9.080395286,8.199273709,4.307872662,8.255546985,7.930724748,1.666295891,0.569493532,1.471419173,0.455123668,178.8376436,0.35615567,1.668878371,1957,1928,176.8121363,0.546920342,3.233009564,0.309309323,0.901647346,28,,,
ERIKAR_P5_R1_W_00001.jpg,ERIKAR,5,3,0.420187211,21.7474927,15.43307517,11.35046515,15.43391131,11.35045443,4.260672967,14.65918537,11.09035924,1.514430949,0.514653415,1.359429461,0.393546697,13.89488054,0.290868233,1.55727858,3475,2733,13.47158587,0.513254589,3.454302813,0.289494018,0.859634113,30,,,
ERIKAR_P5_R1_W_00001.jpg,ERIKAR,5,4,0.418051752,17.01027518,9.725000727,15.70657549,9.725027422,15.70660338,3.854748959,8.879880636,15.46491326,1.615674244,0.514653415,1.499675258,0.354930189,13.64453004,0.353547452,1.670908465,2105,3776,14.77301325,0.400166286,4.22526825,0.236671364,0.925337272,31,,,
ERIKAR_P5_R1_W_00001.jpg,ERIKAR,5,5,0.271950744,13.35030918,12.56730371,19.45585698,12.56847535,19.45601855,3.356442575,11.81171771,19.27419222,1.417406125,0.371225414,1.265460477,0.273622486,172.5787743,0.303348375,1.423426006,2800,4625,174.7287053,0.31227818,4.624840951,0.216223652,0.817897188,32,,,
ERIKAR_P6_R1_W_00001.jpg,ERIKAR,6,1,0.675730509,24.09143055,16.39132782,6.906168642,16.39443045,6.905342005,5.762127401,15.12743561,6.597688035,2.366562013,0.666518356,2.155486081,0.399152105,12.42535018,0.255751199,2.441197269,3586,1707,14.20433622,0.470469575,5.400162132,0.185179625,0.870777627,34,,,
ERIKAR_P6_R1_W_00001.jpg,ERIKAR,6,2,0.678328651,29.91469935,9.733929256,11.10395234,9.735911983,11.10423464,5.631551736,8.407411927,10.87099876,2.391872836,0.514653415,2.035818739,0.424239568,172.8145411,0.268778093,2.402695846,1993,2602,174.559668,0.514653415,4.798747902,0.208387692,0.847641179,36,,,
ERIKAR_P6_R1_W_00001.jpg,ERIKAR,6,3,0.560575866,9.631207467,15.5308932,15.13522782,15.53169467,15.13559656,5.126915818,14.53263125,14.56216055,1.978462716,1.003996005,1.98354233,0.3598347,153.8018156,0.267998206,2.183530266,3445,3463,154.9697322,0.409324352,5.512370898,0.181410144,0.911012783,37,,,
ERIKAR_P6_R1_W_00001.jpg,ERIKAR,6,4,0.688222946,13.07864848,9.541763299,17.97346377,9.543594297,17.97348173,5.356276136,8.259765456,17.74288739,2.34968813,0.472468708,2.096162922,0.418036528,176.2582805,0.301448478,2.359905364,1958,4237,174.6664814,0.452286937,5.014305642,0.199429407,0.909612626,38,,,
ERIKAR_P6_R1_W_00001.jpg,ERIKAR,6,5,0.40376197,16.02877239,12.68712194,21.41546319,12.68803951,21.41569064,4.235434887,11.7273483,21.18937788,1.813942363,0.493561061,1.665304674,0.308703695,165.8648771,0.282838976,1.864277666,2780,5037,166.655549,0.345729762,5.394508389,0.185373704,0.904665072,39,,,
HETARB_P1_R1_W_00001.jpg,HETARB,1,1,15.18893486,24.07340862,18.02650846,4.33360358,18.0255166,4.331754267,28.06066263,13.92095302,2.611233308,7.420289804,3.378994959,6.339976386,3.050350873,8.468216418,0.242404869,7.540268119,3304,1227,10.93274385,3.374210629,2.078441678,0.48112969,0.88974635,3,,,
HETARB_P1_R1_W_00001.jpg,HETARB,1,2,11.53783329,22.13346746,6.204566699,8.597982723,6.204587681,8.596769982,24.28495947,3.408524253,7.027972037,6.49644474,3.058391193,5.606459837,2.620267698,10.17432594,0.245843855,6.616123482,812,2190,11.66099638,2.918750218,2.139651548,0.46736582,0.858329218,6,,,
HETARB_P1_R1_W_00001.jpg,HETARB,1,3,9.354005825,22.69743694,16.7387005,12.94764765,16.73948736,12.9456871,20.51387745,14.31327078,11.55017253,5.766649325,2.792627544,4.911711158,2.424794483,11.4643229,0.279326402,5.841777642,3404,3267,11.7075317,2.6905947,2.02561957,0.493676115,0.871218123,18,,,
HETARB_P1_R1_W_00001.jpg,HETARB,1,4,17.97316451,27.74672917,8.553644716,17.23529769,8.550340434,17.23557417,29.63945447,4.020202492,15.17383879,8.074152749,3.843026726,7.218819108,3.170067493,14.99732941,0.25709522,8.190432013,953,4250,9.6660828,3.470040331,2.277181518,0.439139345,0.889131081,26,,,
HETARB_P1_R1_W_00001.jpg,HETARB,1,5,15.63241637,26.85990115,16.06314476,23.95192573,16.06312198,23.9508933,24.64173951,11.98045653,22.26930635,7.302172627,3.425398136,6.310274848,3.154190773,2.30874966,0.32351413,7.328456039,2840,5729,4.854026468,3.394679774,2.00060025,0.499849983,0.889970898,40,,,
HETARB_P2_R1_W_00003.jpg,HETARB,2,1,15.23506078,23.57653004,17.01393606,4.525548852,17.01388259,4.523962804,28.9231749,12.79462136,2.674510367,7.061719802,3.775531197,5.935646806,3.268031688,164.5678459,0.228855908,7.227042926,3033,860,164.3899588,3.589180667,1.816275781,0.550577181,0.85885919,42,,,
HETARB_P2_R1_W_00003.jpg,HETARB,2,2,14.79077051,25.45794849,4.147762227,2.417116904,4.146224848,2.415021194,28.9080468,0,0.742556504,7.14710635,3.333066126,6.159304383,3.057519607,1.219186135,0.222414535,7.168771593,0,479,175.5443972,3.322922967,2.014477477,0.496406642,0.870115577,43,,,
HETARB_P2_R1_W_00003.jpg,HETARB,2,3,16.41890604,22.39643866,16.89484359,14.39495576,16.89341203,14.39517534,29.7648094,12.45292524,12.33480807,7.39076051,3.94005155,6.116729415,3.417708881,14.51868438,0.232888407,7.554696709,2952,3620,13.13609941,3.83109746,1.789716336,0.558747764,0.848210945,53,,,
HETARB_P2_R1_W_00003.jpg,HETARB,2,4,8.273249865,46.1530167,5.832775451,18.01872084,5.823922899,18.01780841,17.12842361,3.121668252,16.63764809,4.758434849,2.775753662,4.159956625,2.532196809,168.477781,0.354365321,4.830458317,740,4173,170.0934696,2.70909644,1.642825159,0.608707503,0.910881332,62,,,
HETARB_P2_R1_W_00003.jpg,HETARB,2,5,12.39591423,25.93050883,17.05750668,23.51170199,17.05612298,23.5087531,24.46989984,13.58769384,21.72512365,5.964917444,3.598355431,4.837180893,3.262844318,6.214351713,0.260150128,5.984955829,3221,5602,4.689858826,3.594313601,1.482504349,0.674534277,0.847962798,71,,,
HETARB_P3_R1_W_00001.jpg,HETARB,3,1,17.6730257,21.02668293,17.03564976,5.856249843,17.03463398,5.855574561,26.29548286,13.57081996,4.058168727,7.724019688,3.497112136,6.849018608,3.285433503,177.4148116,0.32118738,7.74199811,3217,1358,176.094551,3.487475354,2.08466207,0.479694054,0.902345638,73,,,
HETARB_P3_R1_W_00001.jpg,HETARB,3,2,10.13944556,19.43448102,5.750639562,8.858689139,5.74749571,8.857359487,19.87411747,3.168071429,7.46247451,5.876329561,2.678728838,5.211350973,2.477273765,174.8344167,0.322588118,5.897732708,751,2057,175.1172404,2.677328861,2.103663732,0.475361145,0.901863952,74,,,
HETARB_P3_R1_W_00001.jpg,HETARB,3,3,17.0288466,22.65259503,16.37363042,16.31308276,16.37420467,16.31251657,25.6166515,13.16162831,14.3681109,7.508877687,3.80084202,6.602661924,3.283796921,164.2056767,0.326099684,7.704550097,3120,3683,167.0594647,3.511798674,2.010679126,0.497344398,0.8893229,90,,,
HETARB_P3_R1_W_00001.jpg,HETARB,3,4,5.764957149,21.62138941,6.183019169,17.62122698,6.181637007,17.61992719,15.21465537,4.319713905,16.49000162,4.399864847,2.185167776,3.737398118,1.963978999,2.12666785,0.312954866,4.416579577,1024,4220,4.986333771,2.185167776,1.902972547,0.525493655,0.868962039,96,,,
HETARB_P3_R1_W_00001.jpg,HETARB,3,5,6.526266191,23.33044069,14.77638058,24.89803157,14.7747582,24.8980814,16.08673103,12.8325876,23.70358636,4.623443789,2.383435895,3.985016255,2.085186022,11.94610234,0.316912264,4.745366946,3042,5987,13.6779951,2.35676927,1.911108272,0.523256591,0.83245545,107,,,
HETARB_P4_R1_W_00002.jpg,HETARB,4,1,12.64505115,17.6661726,16.74567574,7.736041234,16.74026945,7.734228554,21.5383023,14.05594408,6.074597679,6.023976032,3.416961195,5.561250061,2.895064778,164.590571,0.342537023,6.118527711,3332,1675,169.9142162,3.090642266,1.920941494,0.520578062,0.907022578,108,,,
HETARB_P4_R1_W_00002.jpg,HETARB,4,2,17.36594665,13.59580203,7.016233477,9.867760695,7.009843721,9.867164924,29.77596582,3.260877782,8.200706867,8.517092163,3.269314723,7.483370361,2.95468605,176.7685262,0.246136835,8.524815211,773,2322,177.5609409,3.196594234,2.532712524,0.394833599,0.872671243,111,,,
HETARB_P4_R1_W_00002.jpg,HETARB,4,3,9.871801322,25.2670271,17.11845305,15.55779778,17.11273835,15.55625046,19.38676176,13.99266702,14.46513572,6.728460624,2.164075423,6.147728998,2.044522103,178.215702,0.330062149,6.735698219,3317,3666,177.343668,2.131221489,3.006927138,0.332565424,0.920832929,123,,,
HETARB_P4_R1_W_00002.jpg,HETARB,4,4,12.48078095,26.30949316,7.436309524,19.23054913,7.438668429,19.22993452,22.93551546,3.476019783,17.92006315,7.205147803,2.577485543,6.460771102,2.459617219,179.2890071,0.298149863,7.205297226,824,4586,0.36899582,2.572455898,2.626738442,0.380700257,0.907252249,130,,,
HETARB_P4_R1_W_00002.jpg,HETARB,4,5,11.94768132,24.01610514,16.0500492,24.09270405,16.04719785,24.0929451,23.68697269,12.86211689,22.77552283,7.306391098,2.615451779,6.403478697,2.375624414,3.988973549,0.26759277,7.32757938,3049,5784,4.358227948,2.537166064,2.695492881,0.370989665,0.875191134,138,,,
HETARB_P5_R1_W_00001.jpg,HETARB,5,1,15.68622995,24.6524978,14.3320404,7.957224984,14.33015659,7.955485782,25.58742201,10.98489747,6.104126974,7.576373217,3.509767548,6.896799599,2.895883516,165.9906975,0.301075473,7.781974994,2604,1682,165.7528343,3.134490414,2.381587367,0.419888018,0.897174802,140,,,
HETARB_P5_R1_W_00001.jpg,HETARB,5,2,14.55087741,23.628704,4.736322909,10.9888766,4.735831863,10.98711532,25.41409217,1.72535448,9.128770402,6.947821096,3.712254137,6.116977277,3.028743069,17.56237197,0.283106502,7.249576447,410,2846,16.70563101,3.332181088,2.019642187,0.495137211,0.868936194,143,,,
HETARB_P5_R1_W_00001.jpg,HETARB,5,3,17.64154547,23.41871596,14.95580105,14.01393478,14.95343404,14.0124284,26.82856058,11.47002159,12.29262336,8.137429808,3.463364371,7.15460324,3.139505095,2.459000508,0.308000731,8.149021799,2719,3365,176.9435633,3.367340859,2.278895247,0.438809112,0.890703111,150,,,
HETARB_P5_R1_W_00001.jpg,HETARB,5,4,13.00717167,23.65520116,5.620212498,20.29981121,5.618109312,20.29829782,21.97420088,2.817938368,18.63720316,6.76642686,3.281970135,5.759760828,2.875335596,7.142223714,0.338506144,6.786942393,668,4921,4.456063937,3.164469564,2.003161244,0.499210936,0.867965978,162,,,
HETARB_P5_R1_W_00001.jpg,HETARB,5,5,12.64814757,21.64626136,14.5701603,22.26496504,14.57153427,22.26357197,21.85350971,11.79062536,20.4975487,6.365672152,3.370558018,5.922029045,2.719358776,160.0021364,0.332808491,6.694076204,2795,5052,161.29102,2.924014707,2.177729948,0.459193759,0.907878005,167,,,
HETARB_P6_R1_W_00001.jpg,HETARB,6,1,10.34284806,19.2894666,16.60309749,5.566050598,16.60413499,5.564926218,26.01753039,12.55416854,4.176285905,6.850796272,2.76309825,5.489868613,2.398768364,172.975971,0.192007356,6.895582824,2976,1246,173.4662683,2.733486337,2.288619733,0.436944585,0.816478306,171,,,
HETARB_P6_R1_W_00001.jpg,HETARB,6,2,13.48823726,24.33177718,6.993833937,9.61569563,6.995329328,9.614062883,31.96677831,2.459368366,8.158522161,8.002438748,2.910744721,6.536831435,2.627229606,1.111575891,0.1658698,8.005680332,583,2289,1.630541278,2.909997933,2.488108166,0.401911787,0.843962881,174,,,
HETARB_P6_R1_W_00001.jpg,HETARB,6,3,17.33508927,21.77692774,16.62849095,14.38915765,16.62876055,14.38796194,34.09110637,11.92983489,12.57947936,8.42850428,3.560389195,7.093617146,3.111490331,7.268148401,0.187436323,8.504550791,2828,3588,7.667887573,3.438189555,2.279813334,0.438632403,0.853102226,180,,,
HETARB_P6_R1_W_00001.jpg,HETARB,6,4,20.28282392,27.59950845,7.917455395,18.24559909,7.914536098,18.24442135,37.95908903,2.640762602,16.40563221,9.208921343,3.682724843,7.743284133,3.335134427,176.637724,0.176891401,9.216744317,626,4273,177.6391656,3.656943462,2.321730744,0.430713166,0.85779773,187,,,
HETARB_P6_R1_W_00001.jpg,HETARB,6,5,14.91335383,25.72417874,16.21998216,22.95471406,16.22202335,22.95308758,31.08104497,11.76531453,21.172504,7.829481453,3.467582842,6.610485591,2.872447354,168.3467002,0.19399653,7.934494671,2789,5369,170.6678839,3.146572532,2.301342645,0.434528949,0.845738062,196,,,
HETARB_P7_R1_W_00001.jpg,HETARB,7,1,11.8810194,17.30774869,16.01829525,3.146396488,16.02437089,3.146679273,23.42086664,12.38542971,1.539741773,6.247554974,3.277751665,5.563308329,2.719134522,164.0251122,0.272180901,6.380706984,2940,510,167.2041289,2.962605843,2.045984958,0.488762147,0.871159152,198,,,
HETARB_P7_R1_W_00001.jpg,HETARB,7,2,11.64866363,25.46630962,7.998509832,7.685075188,8.003168816,7.68394951,26.49101019,4.184722846,6.188496386,6.530192505,2.914963192,5.562881361,2.666161332,1.372107265,0.208587812,6.540735621,992,1900,3.253622583,2.913407451,2.086475899,0.479277044,0.873774938,199,,,
HETARB_P7_R1_W_00001.jpg,HETARB,7,3,12.45638332,21.09606695,16.43057709,11.85497313,16.43891374,11.8550205,26.10168157,12.38542971,10.31837911,6.960476508,3.03729884,5.90195699,2.687237446,175.2460083,0.229754938,6.985844647,2936,2769,175.1156814,3.014099715,2.196291585,0.45531295,0.844791036,204,,,
HETARB_P7_R1_W_00001.jpg,HETARB,7,4,16.45978229,16.67243641,8.400659583,15.98891006,8.406971122,15.98874484,29.81253594,3.931614609,14.20359055,7.719801218,3.501330607,6.641966826,3.155277082,175.2913575,0.232721287,7.728520229,932,3755,177.2781516,3.453762792,2.105034409,0.475051617,0.878556302,214,,,
HETARB_P7_R1_W_00001.jpg,HETARB,7,5,14.93187894,14.63242452,15.15658591,23.25069371,15.16097476,23.25123529,28.10941274,10.92162041,21.64919117,7.445600628,3.294625547,6.655738089,2.856461371,170.2921751,0.237476576,7.540265759,2589,5330,169.9474552,3.141610703,2.330064098,0.429172743,0.871621369,229,,,
HETARB_P8_R1_W_00001.jpg,HETARB,8,1,13.54194407,20.04998395,14.35403508,9.556942779,14.35281483,9.556615285,21.69645416,10.98489747,7.829481453,6.479570858,3.505549077,6.128391941,2.813484983,21.01254011,0.361504205,6.859290289,2612,2579,19.99514851,2.996615446,2.178220953,0.459090249,0.921732621,234,,,
HETARB_P8_R1_W_00001.jpg,HETARB,8,2,19.67131735,18.32912582,7.26235559,12.84557704,7.264478337,12.845692,27.30028421,2.649199544,11.22956877,8.917846871,3.197600723,8.270758184,3.028295422,0.628788379,0.331672124,8.91820705,628,3052,0.514943472,3.196041575,2.731159623,0.366144839,0.925183744,236,,,
HETARB_P8_R1_W_00001.jpg,HETARB,8,3,17.61351757,19.65222242,15.5819265,16.56560488,15.58638103,16.56527498,26.95599279,11.06926688,14.98400761,8.411630398,3.117449781,7.74455742,2.895740308,175.2226577,0.3046108,8.453836154,2624,3810,174.2723376,2.993505213,2.674465455,0.373906493,0.92288341,237,,,
HETARB_P8_R1_W_00001.jpg,HETARB,8,4,10.72157177,20.65706687,7.219015666,20.91148692,7.220598596,20.91220339,21.45372714,3.712254137,19.61166987,6.568158741,2.535300837,5.903350682,2.312437443,175.9159565,0.292727023,6.587962741,880,4866,175.5562729,2.463116445,2.552869354,0.391716089,0.898757601,238,,,
HETARB_P8_R1_W_00001.jpg,HETARB,8,5,18.2599211,20.16154202,15.40722785,22.73504609,15.40474277,22.73471888,26.89253129,11.66828971,20.28662517,7.217803215,4.821711908,7.712151862,3.014626015,149.1270739,0.317281972,8.377702082,2776,4855,148.9273915,3.179020858,2.558244978,0.390892979,0.917029288,239,,,
IRIDOU_P1_R1_W_00001.jpg,IRIDOU,1,1,27.78300192,8.59084119,12.02300992,4.615813953,12.01937638,4.615296145,50.01962956,0,3.665850961,21.19359635,1.822379304,21.04990462,1.68050247,1.253892927,0.139543011,21.24703613,0,1297,4.064544111,1.800224455,12.52595875,0.079834208,0.906685715,2,,,
IRIDOU_P1_R1_W_00001.jpg,IRIDOU,1,2,17.43509994,8.582105749,11.67422942,7.876644809,11.6722386,7.876649506,44.30661599,0.573712003,7.259987921,19.90274434,1.286633536,20.24326816,1.096614368,179.9012418,0.111608467,19.90815305,136,1922,1.335607063,1.213075657,18.45978746,0.054171805,0.88707043,3,,,
IRIDOU_P1_R1_W_00001.jpg,IRIDOU,1,3,21.72541566,8.291109854,11.82262188,13.47171548,11.82002976,13.47179301,43.6529801,0.856349534,12.59213477,19.71713163,1.543960244,19.58063702,1.41270472,1.584084472,0.143268318,19.71966986,203,3328,0.919301392,1.425827729,13.86038904,0.072148047,0.978629224,4,,,
IRIDOU_P1_R1_W_00001.jpg,IRIDOU,1,4,19.29552989,14.96631724,11.685653,18.00424701,11.67316032,18.00603975,46.13365691,0.299511413,16.30017044,18.86921904,4.69937626,16.77759699,1.464323628,8.834256139,0.113928088,19.31365716,71,4972,13.914835,2.090681607,11.45757445,0.087278508,0.587822514,5,,,
IRIDOU_P1_R1_W_00001.jpg,IRIDOU,1,5,17.0146458,7.987362804,12.28824371,22.25060069,12.28636453,22.25059344,44.64922915,1.58614495,21.56904023,18.97046234,1.421624596,18.72673669,1.156833688,1.273961092,0.107251863,18.98668202,376,5351,2.368455447,1.305875408,16.18792474,0.061774441,0.843509526,6,,,
IRIDOU_P2_R1_W_00001.jpg,IRIDOU,2,1,14.02176398,8.579730504,9.449278969,6.580947781,9.454146952,6.581775098,43.47213919,0.75932471,4.686720848,19.61588834,3.033080369,16.91322448,1.055568345,171.7903024,0.093237473,19.74433031,180,1259,173.461086,1.468414088,16.02286063,0.062410828,0.657227877,8,,,
IRIDOU_P2_R1_W_00001.jpg,IRIDOU,2,2,16.23175082,7.776145801,8.385919141,10.69277271,8.389088843,10.69311487,44.38963341,0.438720944,8.799729694,19.2488814,2.847467662,15.20611036,1.359118574,175.5612163,0.103517104,19.26041749,104,2314,178.0168491,2.140053348,11.18821467,0.089379765,0.534742426,9,,,
IRIDOU_P2_R1_W_00001.jpg,IRIDOU,2,3,17.37126751,5.752376257,9.254110931,15.34110371,9.254809551,15.34098168,44.49804172,1.079928476,14.39764019,18.89452987,2.290629542,15.29479616,1.446098693,0.538656193,0.110245171,18.91081468,256,3723,177.6220372,2.200384099,10.5765922,0.094548412,0.55958224,10,,,
IRIDOU_P2_R1_W_00001.jpg,IRIDOU,2,4,14.80282602,11.81301635,8.434732441,20.85928082,8.439135559,20.8600085,45.52991006,0,18.39253186,19.27841069,3.433835077,14.77234028,1.275867135,173.0184726,0.089734803,19.46595471,0,4360,172.0402269,2.166410927,11.57827479,0.086368653,0.481712886,11,,,
IRIDOU_P2_R1_W_00001.jpg,IRIDOU,2,5,10.80759519,11.28133909,9.404371198,24.89598472,9.402493965,24.89602861,40.39390993,1.109457771,23.5264106,17.98755868,2.029084364,14.30327979,0.962063091,176.7571951,0.083235223,18.02574754,263,5594,176.2697665,1.503701953,14.86729916,0.067261712,0.570824079,12,,,
IRIDOU_P3_R1_W_00001.jpg,IRIDOU,3,1,27.35023329,25.48127796,10.10216439,6.29364166,10.12711853,6.297041706,47.90708551,0.527308826,3.927396139,19.48933422,3.843026726,19.56342484,1.780025679,172.1617006,0.149751575,19.65682783,125,991,172.51505,2.151311281,10.99052956,0.090987426,0.808514735,14,,,
IRIDOU_P3_R1_W_00001.jpg,IRIDOU,3,2,19.64626129,19.6188427,10.10254136,10.19514644,10.12162683,10.19565864,36.00535582,2.400309777,8.761763458,15.55771961,2.34968813,15.98580477,1.564788082,178.3252748,0.190438857,15.55784829,569,2289,179.7669653,2.111179406,10.21595509,0.0978861,0.7680249,15,,,
IRIDOU_P3_R1_W_00001.jpg,IRIDOU,3,3,17.38416924,23.00709836,12.09878354,13.95935515,12.10514186,13.95815368,47.61451419,0.885878828,13.38098878,19.86477811,1.261322713,20.18143325,1.096761139,179.2160173,0.096357404,19.87741606,210,3291,177.9567615,1.139723487,18.40093757,0.054345057,0.96695489,16,,,
IRIDOU_P3_R1_W_00001.jpg,IRIDOU,3,4,20.65781057,18.32473304,10.76267388,18.19326922,10.787107,18.19363102,47.71801555,1.063054594,17.0805875,19.2488814,2.151420011,20.65082089,1.273670498,175.9555728,0.114006446,19.31481624,252,4143,175.264417,1.426158991,16.21362898,0.061676507,0.827299394,17,,,
IRIDOU_P3_R1_W_00001.jpg,IRIDOU,3,5,16.71441802,40.9892014,12.65067195,24.07818821,12.86222785,24.09362225,44.91094995,2.493116131,22.97800942,18.68360634,1.851908598,17.65144157,1.205649856,178.9379614,0.104134981,18.70661184,591,5448,176.6775453,1.574627307,14.64060355,0.068303195,0.717284514,18,,,
MALLAU_P10_R1_W_00001.jpg,MALLAU,10,1,22.48243599,11.45814612,14.94935995,4.42833459,14.95200995,4.428403678,27.98459198,8.470688986,2.598577896,10.908965,3.623666255,8.374727398,3.418084578,176.9457157,0.360757419,10.93088034,2008,938,176.3712526,3.586232282,2.450122929,0.408142787,0.844271497,1,,,
MALLAU_P10_R1_W_00001.jpg,MALLAU,10,2,24.05121558,9.091060608,8.825170555,8.765554977,8.825211161,8.765100591,27.76245693,3.020424957,6.547066388,10.120111,4.176285905,7.970514032,3.842030597,169.6184102,0.39213093,10.13017212,716,2278,2.553809069,3.980470095,2.074557667,0.482030466,0.860258733,2,,,
MALLAU_P10_R1_W_00001.jpg,MALLAU,10,3,15.92678944,12.76106742,16.25342445,13.95228563,16.25306716,13.95231026,21.65717704,11.71891136,12.27996795,7.59746557,3.404305783,6.307064531,3.215222871,173.3197071,0.426711561,7.76338202,2782,3014,167.5421071,3.337126116,1.961625922,0.509781191,0.862304353,4,,,
MALLAU_P10_R1_W_00001.jpg,MALLAU,10,4,26.50635316,14.11529062,9.909155711,19.0944381,9.910281312,19.09457354,29.06617375,3.446490489,16.86966397,10.83303253,4.404083318,8.355329288,4.039210888,172.0411363,0.394261267,10.93204918,817,4374,172.2826302,4.258819157,2.068554854,0.483429288,0.844779559,6,,,
MALLAU_P10_R1_W_00001.jpg,MALLAU,10,5,8.080862777,14.78158686,15.099069,23.81600876,15.09907291,23.81599332,17.07393838,11.13676241,22.63209483,6.652528153,2.434057542,5.541900835,1.856560474,165.7132128,0.348337457,6.88290117,2644,5480,164.4646107,1.964722419,2.98503653,0.335004276,0.843289881,7,,,
MALLAU_P1_R1_W_00001.jpg,MALLAU,1,1,18.86717455,10.44845705,15.11161557,4.566166495,15.11259427,4.566351685,24.19485495,9.993556877,2.805282956,9.238450637,3.467582842,7.47415021,3.214068765,175.118774,0.405014606,9.317993328,2369,931,172.508203,3.467582842,2.325448133,0.430024642,0.882013765,9,,,
MALLAU_P1_R1_W_00001.jpg,MALLAU,1,2,24.43421021,8.181831616,12.53815967,9.736270746,12.53703541,9.735646249,29.25618937,6.428949211,7.749330512,10.84146947,3.918959197,8.996082314,3.458238998,176.7951935,0.358734093,10.8536781,1524,2375,177.2821628,3.715562315,2.601347772,0.384416113,0.866535882,11,,,
MALLAU_P1_R1_W_00001.jpg,MALLAU,1,3,17.04018233,6.980035875,15.40646,15.26876557,15.40711093,15.26891669,23.98542158,10.56726888,13.6214416,9.192047461,3.10901284,7.885770227,2.751314503,177.5517042,0.372211159,9.201529773,2505,3699,177.3986305,3.097028022,2.866182771,0.348896103,0.875186909,12,,,
MALLAU_P1_R1_W_00001.jpg,MALLAU,1,4,18.41070233,8.351874413,9.261801389,19.45712568,9.262519342,19.45652859,26.8545261,3.408524253,17.8567861,10.43227782,3.366339547,8.540469372,2.74472435,11.11460884,0.320808033,10.54901939,808,4836,8.531898542,3.04253779,3.111594566,0.32137863,0.86549123,13,,,
MALLAU_P1_R1_W_00001.jpg,MALLAU,1,5,14.79364354,11.34928344,15.75581224,24.65370685,15.75621664,24.65400987,23.13445957,10.54195806,23.25642848,9.023308636,2.923400133,7.132574085,2.640821076,174.4057761,0.347349195,9.041797519,2499,5552,176.33529,2.74497887,2.700892593,0.37024797,0.854253702,14,,,
MALLAU_P2_R1_W_00002.jpg,MALLAU,2,1,12.90167998,15.32776428,14.93525389,3.257483485,14.93662828,3.256491821,21.91748041,10.14120335,1.759102245,8.031968043,2.876996956,6.138713253,2.67595642,177.1127846,0.337500853,8.04660525,2404,975,3.456417944,2.86958723,2.294025869,0.435914875,0.811561383,15,,,
MALLAU_P2_R1_W_00002.jpg,MALLAU,2,2,18.7287434,17.26888893,8.22454302,7.38714276,8.224501276,7.387053703,28.19622315,2.374998954,5.197155792,10.38165617,3.859900609,7.940450161,3.003126553,171.9118127,0.296030614,10.59702992,572,1254,167.4464532,3.330708668,2.644061122,0.378206083,0.816447597,16,,,
